id,Hardness
16403,5.328
16404,3.838
16405,5.247
16406,3.462
16407,5.354
16408,5.1
16409,5.288
16410,5.095
16411,5.235
16412,4.504
16413,4.557
16414,5.373
16415,5.29
16416,5.115
16417,4.922
16418,4.908
16419,5.552
16420,5.292
16421,4.939
16422,5.088
16423,5.587
16424,5.18
16425,3.502
16426,4.334
16427,5.339
16428,4.46
16429,3.988
16430,5.248
16431,4.538
16432,5.062
16433,5.101
16434,5.021
16435,2.216
16436,2.532
16437,5.195
16438,5.377
16439,5.169
16440,5.246
16441,2.093
16442,4.941
16443,3.541
16444,4.363
16445,5.43
16446,3.431
16447,5.016
16448,5.118
16449,4.131
16450,3.387
16451,2.824
16452,5.11
16453,3.922
16454,5.025
16455,3.947
16456,4.377
16457,4.954
16458,5.323
16459,3.305
16460,5.169
16461,4.829
16462,3.63
16463,5.138
16464,5.776
16465,5.293
16466,4.483
16467,5.22
16468,4.423
16469,2.513
16470,2.82
16471,4.871
16472,5.263
16473,4.746
16474,3.224
16475,4.053
16476,4.93
16477,5.319
16478,5.15
16479,5.175
16480,2.425
16481,2.583
16482,5.347
16483,4.887
16484,5.438
16485,5.258
16486,5.02
16487,4.632
16488,5.226
16489,5.248
16490,1.841
16491,5.438
16492,5.052
16493,4.558
16494,5.141
16495,4.215
16496,2.957
16497,4.257
16498,4.342
16499,5.115
16500,4.26
16501,5.279
16502,4.367
16503,4.525
16504,4.336
16505,5.338
16506,5.206
16507,5.222
16508,5.284
16509,5.463
16510,5.525
16511,4.456
16512,5.206
16513,4.099
16514,5.523
16515,2.95
16516,3.796
16517,5.231
16518,5.374
16519,4.856
16520,4.696
16521,3.987
16522,5.349
16523,5.277
16524,5.277
16525,4.577
16526,4.966
16527,5.344
16528,2.631
16529,5.032
16530,4.405
16531,5.04
16532,3.752
16533,5.307
16534,5.467
16535,4.063
16536,4.397
16537,5.448
16538,5.496
16539,5.533
16540,5.107
16541,5.479
16542,5.188
16543,3.867
16544,5.411
16545,4.345
16546,4.496
16547,4.685
16548,5.307
16549,5.124
16550,5.268
16551,2.824
16552,5.389
16553,5.193
16554,5.346
16555,3.195
16556,4.167
16557,3.128
16558,4.98
16559,2.197
16560,3.67
16561,3.544
16562,4.421
16563,4.479
16564,5.382
16565,4.943
16566,4.599
16567,5.179
16568,3.678
16569,3.063
16570,5.429
16571,5.348
16572,4.459
16573,5.187
16574,9.335
16575,5.161
16576,5.236
16577,5.241
16578,4.252
16579,3.566
16580,3.953
16581,4.262
16582,4.875
16583,4.271
16584,4.343
16585,4.929
16586,4.84
16587,4.964
16588,5.188
16589,4.528
16590,5.173
16591,4.874
16592,4.366
16593,5.602
16594,4.442
16595,4.014
16596,4.316
16597,2.353
16598,5.2
16599,5.555
16600,2.397
16601,4.424
16602,4.974
16603,5.396
16604,4.875
16605,5.033
16606,5.131
16607,5.194
16608,5.239
16609,4.351
16610,4.93
16611,5.394
16612,4.003
16613,5.302
16614,3.179
16615,1.063
16616,5.223
16617,4.566
16618,5.206
16619,3.804
16620,3.592
16621,4.958
16622,5.384
16623,4.972
16624,5.013
16625,4.857
16626,4.399
16627,5.252
16628,4.514
16629,5.515
16630,4.609
16631,4.247
16632,3.978
16633,2.763
16634,5.185
16635,4.985
16636,5.106
16637,5.164
16638,5.064
16639,4.956
16640,3.143
16641,4.954
16642,5.419
16643,4.446
16644,4.696
16645,4.903
16646,5.347
16647,5.548
16648,4.358
16649,2.221
16650,4.87
16651,5.332
16652,2.403
16653,4.792
16654,5.329
16655,4.305
16656,1.964
16657,3.093
16658,5.386
16659,5.438
16660,5.097
16661,4.609
16662,5.245
16663,3.779
16664,4.251
16665,5.394
16666,4.186
16667,5.287
16668,5.378
16669,5.404
16670,4.372
16671,3.546
16672,2.239
16673,3.6
16674,2.679
16675,4.172
16676,5.021
16677,5.211
16678,4.603
16679,4.636
16680,4.868
16681,5.222
16682,5.135
16683,2.618
16684,4.651
16685,3.726
16686,5.188
16687,5.132
16688,4.934
16689,5.255
16690,5.22
16691,3.859
16692,4.587
16693,5.205
16694,5.232
16695,5.439
16696,4.793
16697,5.199
16698,5.284
16699,5.414
16700,5.13
16701,5.319
16702,5.116
16703,4.601
16704,5.312
16705,2.888
16706,5.007
16707,5.226
16708,4.924
16709,3.349
16710,4.983
16711,4.983
16712,5.449
16713,5.255
16714,2.72
16715,3.217
16716,3.807
16717,3.997
16718,5.324
16719,5.002
16720,5.258
16721,4.39
16722,5.195
16723,5.094
16724,5.347
16725,4.118
16726,5.23
16727,5.285
16728,5.059
16729,4.869
16730,5.242
16731,5.747
16732,5.223
16733,5.029
16734,4.645
16735,4.774
16736,4.794
16737,5.381
16738,3.159
16739,5.042
16740,4.175
16741,4.682
16742,4.226
16743,4.927
16744,5.355
16745,4.479
16746,3.776
16747,3.419
16748,4.896
16749,5.161
16750,5.024
16751,5.205
16752,5.359
16753,5.027
16754,5.311
16755,5.133
16756,5.209
16757,5.206
16758,3.119
16759,4.742
16760,2.135
16761,4.183
16762,4.972
16763,5.145
16764,4.678
16765,4.044
16766,5.371
16767,5.259
16768,2.4
16769,5.395
16770,4.009
16771,3.103
16772,5.553
16773,5.227
16774,5.271
16775,4.244
16776,5.383
16777,4.679
16778,4.631
16779,4.9
16780,4.801
16781,4.706
16782,3.194
16783,5.393
16784,5.193
16785,5.236
16786,5.016
16787,5.495
16788,4.37
16789,5.34
16790,3.365
16791,5.02
16792,4.092
16793,3.919
16794,5.624
16795,5.041
16796,4.485
16797,4.404
16798,5.45
16799,4.667
16800,4.402
16801,5.003
16802,5.292
16803,5.1
16804,3.259
16805,5.156
16806,5.016
16807,3.234
16808,4.627
16809,5.231
16810,4.802
16811,4.575
16812,5.233
16813,5.052
16814,3.872
16815,4.632
16816,5.059
16817,4.816
16818,5.21
16819,4.484
16820,4.632
16821,3.687
16822,4.511
16823,4.538
16824,5.475
16825,4.818
16826,5.429
16827,4.4
16828,4.06
16829,3.971
16830,5.268
16831,5.32
16832,3.068
16833,4.244
16834,3.757
16835,4.393
16836,5.315
16837,2.501
16838,4.624
16839,5.379
16840,4.183
16841,5.235
16842,5.064
16843,5.376
16844,5.089
16845,5.12
16846,3.428
16847,4.306
16848,5.231
16849,3.694
16850,5.358
16851,4.393
16852,5.099
16853,2.887
16854,3.629
16855,3.334
16856,5.48
16857,5.431
16858,5.124
16859,2.369
16860,3.783
16861,3.185
16862,5.436
16863,4.726
16864,5.145
16865,5.48
16866,2.082
16867,3.922
16868,5.188
16869,5.219
16870,4.991
16871,2.565
16872,4.472
16873,5.371
16874,5.195
16875,4.693
16876,5.267
16877,4.405
16878,5.137
16879,5.239
16880,5.255
16881,5.184
16882,5.158
16883,5.316
16884,3.495
16885,5.325
16886,5.243
16887,4.461
16888,4.943
16889,5.308
16890,5.242
16891,5.299
16892,4.484
16893,5.258
16894,3.929
16895,4.365
16896,5.034
16897,5.29
16898,4.268
16899,5.424
16900,4.913
16901,5.18
16902,4.78
16903,4.369
16904,3.919
16905,4.022
16906,5.332
16907,4.981
16908,3.401
16909,4.39
16910,3.155
16911,2.077
16912,4.51
16913,4.06
16914,5.305
16915,4.785
16916,5.173
16917,5.048
16918,5.367
16919,4.571
16920,4.957
16921,4.489
16922,5.299
16923,4.41
16924,4.989
16925,5.529
16926,3.724
16927,5.294
16928,4.138
16929,5.233
16930,4.136
16931,5.21
16932,5.288
16933,5.243
16934,5.05
16935,4.894
16936,4.517
16937,5.005
16938,4.846
16939,4.682
16940,4.778
16941,5.36
16942,5.304
16943,4.254
16944,5.212
16945,5.027
16946,5.235
16947,5.013
16948,5.179
16949,4.619
16950,5.245
16951,4.623
16952,3.596
16953,3.749
16954,4.362
16955,5.065
16956,5.146
16957,4.692
16958,3.764
16959,4.363
16960,5.117
16961,4.559
16962,4.313
16963,5.237
16964,2.353
16965,5.282
16966,5.613
16967,5.029
16968,4.32
16969,5.113
16970,4.988
16971,5.203
16972,5.419
16973,5.22
16974,4.532
16975,4.157
16976,2.77
16977,5.067
16978,2.921
16979,5.172
16980,5.103
16981,2.288
16982,5.065
16983,5.222
16984,3.209
16985,5.116
16986,5.093
16987,5.082
16988,4.531
16989,2.904
16990,5.036
16991,2.397
16992,5.336
16993,5.188
16994,5.148
16995,5.411
16996,4.885
16997,4.25
16998,5.737
16999,5.296
17000,3.248
17001,4.455
17002,5.182
17003,4.376
17004,5.423
17005,3.694
17006,4.44
17007,4.319
17008,2.224
17009,4.364
17010,5.185
17011,4.118
17012,4.127
17013,4.179
17014,5.061
17015,5.424
17016,5.191
17017,3.969
17018,3.199
17019,4.705
17020,5.246
17021,5.166
17022,4.708
17023,5.318
17024,4.509
17025,5.105
17026,4.005
17027,3.198
17028,2.607
17029,5.216
17030,4.547
17031,4.485
17032,4.571
17033,5.584
17034,2.659
17035,5.787
17036,5.12
17037,3.058
17038,5.153
17039,4.107
17040,3.649
17041,4.986
17042,5.339
17043,5.306
17044,2.697
17045,2.915
17046,5.306
17047,5.136
17048,2.954
17049,5.127
17050,5.093
17051,5.25
17052,5.513
17053,4.765
17054,5.033
17055,5.047
17056,5.055
17057,5.092
17058,4.171
17059,3.34
17060,5.107
17061,5.414
17062,5.372
17063,5.124
17064,5.06
17065,2.272
17066,1.092
17067,5.329
17068,5.147
17069,3.599
17070,5.133
17071,5.128
17072,5.2
17073,5.185
17074,5.163
17075,5.333
17076,5.373
17077,4.046
17078,4.495
17079,5.242
17080,4.418
17081,5.512
17082,5.312
17083,4.458
17084,4.582
17085,5.13
17086,3.035
17087,5.226
17088,4.208
17089,3.45
17090,5.346
17091,4.749
17092,5.154
17093,4.406
17094,5.272
17095,4.069
17096,6.044
17097,4.88
17098,4.533
17099,4.573
17100,1.721
17101,2.71
17102,4.566
17103,5.356
17104,2.964
17105,5.353
17106,5.466
17107,4.693
17108,4.707
17109,4.836
17110,5.209
17111,4.002
17112,5.305
17113,4.374
17114,5.376
17115,4.351
17116,5.037
17117,4.12
17118,5.414
17119,3.652
17120,5.458
17121,4.556
17122,2.246
17123,5.312
17124,5.226
17125,3.643
17126,4.565
17127,3.564
17128,4.922
17129,5.313
17130,3.186
17131,5.129
17132,5.003
17133,5.198
17134,5.275
17135,4.841
17136,4.088
17137,5.339
17138,4.287
17139,3.416
17140,2.42
17141,5.258
17142,4.607
17143,5.147
17144,5.149
17145,4.387
17146,5.201
17147,5.207
17148,5.227
17149,4.364
17150,5.35
17151,4.768
17152,5.385
17153,2.438
17154,2.695
17155,5.367
17156,5.104
17157,5.48
17158,5.374
17159,3.145
17160,5.289
17161,2.629
17162,5.295
17163,5.31
17164,3.234
17165,5.101
17166,4.642
17167,4.929
17168,5.015
17169,5.329
17170,4.129
17171,5.37
17172,5.404
17173,3.887
17174,3.194
17175,5.289
17176,3.349
17177,5.217
17178,4.244
17179,3.3
17180,4.252
17181,5.167
17182,5.351
17183,4.265
17184,4.818
17185,5.2
17186,5.251
17187,4.812
17188,5.071
17189,5.311
17190,5.511
17191,3.991
17192,5.181
17193,5.428
17194,5.178
17195,5.575
17196,2.678
17197,5.344
17198,3.14
17199,5.555
17200,5.18
17201,4.22
17202,4.985
17203,3.823
17204,5.135
17205,5.432
17206,5.162
17207,5.078
17208,5.239
17209,1.068
17210,5.415
17211,3.574
17212,5.305
17213,4.299
17214,4.444
17215,5.207
17216,5.201
17217,4.526
17218,4.134
17219,5.233
17220,5.017
17221,3.512
17222,4.429
17223,2.542
17224,3.172
17225,3.068
17226,5.344
17227,4.573
17228,5.135
17229,3.062
17230,4.082
17231,5.075
17232,5.357
17233,4.068
17234,3.613
17235,2.39
17236,4.69
17237,4.919
17238,4.231
17239,2.577
17240,5.362
17241,4.345
17242,5.256
17243,5.215
17244,3.172
17245,4.801
17246,5.092
17247,5.32
17248,5.222
17249,2.013
17250,4.152
17251,4.61
17252,5.009
17253,2.709
17254,5.208
17255,5.245
17256,5.375
17257,5.09
17258,4.062
17259,5.537
17260,4.54
17261,5.185
17262,4.993
17263,5.416
17264,5.166
17265,5.618
17266,4.591
17267,4.457
17268,5.243
17269,5.157
17270,3.741
17271,5.337
17272,4.025
17273,4.608
17274,5.151
17275,3.516
17276,5.157
17277,5.3
17278,5.355
17279,3.621
17280,3.787
17281,5.267
17282,4.513
17283,5.091
17284,2.535
17285,4.838
17286,4.873
17287,5.291
17288,4.284
17289,5.548
17290,2.023
17291,5.124
17292,5.187
17293,5.273
17294,4.821
17295,5.068
17296,5.408
17297,5.032
17298,3.728
17299,3.392
17300,5.021
17301,5.19
17302,5.205
17303,4.692
17304,4.829
17305,5.266
17306,5.002
17307,4.689
17308,5.547
17309,5.314
17310,5.249
17311,4.304
17312,5.049
17313,4.853
17314,5.051
17315,4.561
17316,5.138
17317,0.76
17318,5.106
17319,5.083
17320,3.31
17321,5.412
17322,3.197
17323,5.012
17324,5.071
17325,5.115
17326,4.198
17327,4.995
17328,5.363
17329,5.206
17330,3.609
17331,5.356
17332,4.347
17333,5.384
17334,5.392
17335,3.214
17336,5.153
17337,5.09
17338,4.131
17339,5.709
17340,1.952
17341,5.501
17342,4.488
17343,5.46
17344,4.347
17345,1.676
